Date,Price,Open,High,Low,Change %,et_Import,et_Export,Eth_Imp_Exp_Blnc,GDB,Debt,PST
"Sep 18, 2013",18.9000,18.8020,18.9000,18.8020,0.02%,44.9,15.1,-29.8,47.65,28.6,-1.41
"Sep 17, 2013",18.8960,18.7990,18.8960,18.7990,0.02%,44.9,15.1,-29.8,47.65,28.6,-1.41
"Sep 16, 2013",18.8930,18.7960,18.8930,18.7960,0.02%,44.9,15.1,-29.8,47.65,28.6,-1.41
"Sep 13, 2013",18.8900,18.7930,18.8900,18.7930,0.02%,44.9,15.1,-29.8,47.65,28.6,-1.41
"Sep 12, 2013",18.8870,18.7900,18.8870,18.7900,0.02%,44.9,15.1,-29.8,47.65,28.6,-1.41
"Sep 11, 2013",18.8840,18.7900,18.8840,18.7900,0.00%,44.9,15.1,-29.8,47.65,28.6,-1.41
"Sep 10, 2013",18.8840,18.7870,18.8840,18.7870,0.02%,44.9,15.1,-29.8,47.65,28.6,-1.41
"Sep 09, 2013",18.8810,18.7840,18.8810,18.7840,0.02%,44.9,15.1,-29.8,47.65,28.6,-1.41
"Sep 06, 2013",18.8780,18.7810,18.8780,18.7810,0.02%,44.9,15.1,-29.8,47.65,28.6,-1.41
"Sep 05, 2013",18.8750,18.7760,18.8750,18.7760,0.03%,44.9,15.1,-29.8,47.65,28.6,-1.41
"Sep 04, 2013",18.8700,18.7700,18.8700,18.7700,0.03%,44.9,15.1,-29.8,47.65,28.6,-1.41
"Sep 03, 2013",18.8635,18.7700,18.8635,18.7700,0.00%,44.9,15.1,-29.8,47.65,28.6,-1.41
"Sep 02, 2013",18.8635,18.7700,18.8635,18.7700,0.00%,44.9,15.1,-29.8,47.65,28.6,-1.41
"Aug 30, 2013",18.8635,18.7670,18.8635,18.7670,0.01%,12.6,15.5,2.9,47.65,28.6,-1.41
"Aug 29, 2013",18.8610,18.7640,18.8610,18.7640,0.02%,12.6,15.5,2.9,47.65,28.6,-1.41
"Aug 28, 2013",18.8575,18.7610,18.8575,18.7610,0.01%,12.6,15.5,2.9,47.65,28.6,-1.41
"Aug 27, 2013",18.8550,18.7580,18.8550,18.7580,0.02%,12.6,15.5,2.9,47.65,28.6,-1.41
"Aug 26, 2013",18.8515,18.7520,18.8515,18.7520,0.03%,12.6,15.5,2.9,47.65,28.6,-1.41
"Aug 23, 2013",18.8455,18.7520,18.8455,18.7520,0.00%,12.6,15.5,2.9,47.65,28.6,-1.41
"Aug 22, 2013",18.8455,18.7490,18.8455,18.7490,0.02%,12.6,15.5,2.9,47.65,28.6,-1.41
"Aug 21, 2013",18.8425,18.7460,18.8425,18.7460,0.02%,12.6,15.5,2.9,47.65,28.6,-1.41
"Aug 20, 2013",18.8395,18.7430,18.8395,18.7430,0.02%,12.6,15.5,2.9,47.65,28.6,-1.41
"Aug 19, 2013",18.8365,18.7400,18.8365,18.7400,0.02%,12.6,15.5,2.9,47.65,28.6,-1.41
"Aug 16, 2013",18.8335,18.7370,18.8335,18.7370,0.02%,12.6,15.5,2.9,47.65,28.6,-1.41
"Aug 15, 2013",18.8305,18.7340,18.8305,18.7340,0.02%,12.6,15.5,2.9,47.65,28.6,-1.41
"Aug 14, 2013",18.8275,18.7280,18.8275,18.7280,0.03%,12.6,15.5,2.9,47.65,28.6,-1.41
"Aug 13, 2013",18.8215,18.7280,18.8215,18.7280,0.00%,12.6,15.5,2.9,47.65,28.6,-1.41
"Aug 12, 2013",18.8215,18.7250,18.8215,18.7250,0.02%,12.6,15.5,2.9,47.65,28.6,-1.41
"Aug 09, 2013",18.8185,18.7220,18.8185,18.7220,0.02%,12.6,15.5,2.9,47.65,28.6,-1.41
"Aug 08, 2013",18.8155,18.7220,18.8155,18.7220,0.00%,12.6,15.5,2.9,47.65,28.6,-1.41
"Aug 07, 2013",18.8155,18.7190,18.8155,18.7190,0.02%,12.6,15.5,2.9,47.65,28.6,-1.41
"Aug 06, 2013",18.8125,18.7160,18.8125,18.7160,-0.46%,12.6,15.5,2.9,47.65,28.6,-1.41
"Aug 05, 2013",18.9000,18.7130,18.9160,18.7000,0.50%,12.6,15.5,2.9,47.65,28.6,-1.41
"Aug 02, 2013",18.8065,18.7100,18.8065,18.7100,-0.39%,12.6,15.5,2.9,47.65,28.6,-1.41
"Aug 01, 2013",18.8800,18.7080,18.8800,18.7080,0.42%,12.6,15.5,2.9,47.65,28.6,-1.41
"Jul 31, 2013",18.8015,18.7020,18.8015,18.7020,0.03%,264.5,25.2,-239.3,47.65,28.6,-1.41
"Jul 30, 2013",18.7955,18.7020,18.7955,18.7020,0.00%,264.5,25.2,-239.3,47.65,28.6,-1.41
"Jul 29, 2013",18.7955,18.6990,18.7955,18.6990,0.02%,264.5,25.2,-239.3,47.65,28.6,-1.41
"Jul 26, 2013",18.7925,18.6970,18.7925,18.6970,0.01%,264.5,25.2,-239.3,47.65,28.6,-1.41
"Jul 25, 2013",18.7905,18.6940,18.7905,18.6940,0.02%,264.5,25.2,-239.3,47.65,28.6,-1.41
"Jul 24, 2013",18.7875,18.6910,18.7875,18.6910,-0.44%,264.5,25.2,-239.3,47.65,28.6,-1.41
"Jul 23, 2013",18.8700,18.6850,18.8710,18.6850,0.49%,264.5,25.2,-239.3,47.65,28.6,-1.41
"Jul 22, 2013",18.7785,18.6850,18.7785,18.6850,0.00%,264.5,25.2,-239.3,47.65,28.6,-1.41
"Jul 19, 2013",18.7785,18.6820,18.7785,18.6820,0.02%,264.5,25.2,-239.3,47.65,28.6,-1.41
"Jul 18, 2013",18.7755,18.6800,18.7755,18.6800,-0.45%,264.5,25.2,-239.3,47.65,28.6,-1.41
"Jul 17, 2013",18.8600,18.6760,18.8700,18.6700,0.48%,264.5,25.2,-239.3,47.65,28.6,-1.41
"Jul 16, 2013",18.7695,18.6730,18.7695,18.6730,0.02%,264.5,25.2,-239.3,47.65,28.6,-1.41
"Jul 15, 2013",18.7665,18.6700,18.7665,18.6700,0.02%,264.5,25.2,-239.3,47.65,28.6,-1.41
"Jul 12, 2013",18.7635,18.6660,18.7635,18.6660,0.02%,264.5,25.2,-239.3,47.65,28.6,-1.41
"Jul 11, 2013",18.7595,18.6630,18.7595,18.6630,0.02%,264.5,25.2,-239.3,47.65,28.6,-1.41
"Jul 10, 2013",18.7565,18.6600,18.7565,18.6600,0.02%,264.5,25.2,-239.3,47.65,28.6,-1.41
"Jul 09, 2013",18.7535,18.6570,18.7535,18.6570,0.02%,264.5,25.2,-239.3,47.65,28.6,-1.41
"Jul 08, 2013",18.7505,18.6560,18.7505,18.6560,0.01%,264.5,25.2,-239.3,47.65,28.6,-1.41
"Jul 05, 2013",18.7495,18.6540,18.7495,18.6540,0.01%,264.5,25.2,-239.3,47.65,28.6,-1.41
"Jul 04, 2013",18.7475,18.6520,18.7475,18.6520,0.01%,264.5,25.2,-239.3,47.65,28.6,-1.41
"Jul 03, 2013",18.7450,18.6490,18.7450,18.6490,0.02%,264.5,25.2,-239.3,47.65,28.6,-1.41
"Jul 02, 2013",18.7420,18.6460,18.7420,18.6460,0.02%,264.5,25.2,-239.3,47.65,28.6,-1.41
"Jul 01, 2013",18.7390,18.6430,18.7390,18.6430,0.02%,264.5,25.2,-239.3,47.65,28.6,-1.41
"Jun 28, 2013",18.7360,18.6390,18.7360,18.6390,0.02%,12.6,16.3,3.7,47.65,28.6,-1.41
"Jun 27, 2013",18.7325,18.6360,18.7325,18.6360,0.02%,12.6,16.3,3.7,47.65,28.6,-1.41
"Jun 26, 2013",18.7295,18.6330,18.7295,18.6330,0.02%,12.6,16.3,3.7,47.65,28.6,-1.41
"Jun 25, 2013",18.7260,18.6300,18.7260,18.6300,0.02%,12.6,16.3,3.7,47.65,28.6,-1.41
"Jun 24, 2013",18.7230,18.6270,18.7230,18.6270,0.02%,12.6,16.3,3.7,47.65,28.6,-1.41
"Jun 21, 2013",18.7200,18.6240,18.7200,18.6240,0.02%,12.6,16.3,3.7,47.65,28.6,-1.41
"Jun 20, 2013",18.7170,18.6200,18.7170,18.6200,0.02%,12.6,16.3,3.7,47.65,28.6,-1.41
"Jun 19, 2013",18.7130,18.6170,18.7130,18.6170,0.02%,12.6,16.3,3.7,47.65,28.6,-1.41
"Jun 18, 2013",18.7100,18.6100,18.7100,18.6100,0.04%,12.6,16.3,3.7,47.65,28.6,-1.41
"Jun 17, 2013",18.7030,18.6100,18.7030,18.6100,0.00%,12.6,16.3,3.7,47.65,28.6,-1.41
"Jun 14, 2013",18.7030,18.6070,18.7030,18.6070,0.02%,12.6,16.3,3.7,47.65,28.6,-1.41
"Jun 13, 2013",18.7000,18.6030,18.7000,18.6030,0.02%,12.6,16.3,3.7,47.65,28.6,-1.41
"Jun 12, 2013",18.6960,18.6000,18.6960,18.6000,0.02%,12.6,16.3,3.7,47.65,28.6,-1.41
"Jun 11, 2013",18.6930,18.5960,18.6930,18.5960,0.02%,12.6,16.3,3.7,47.65,28.6,-1.41
"Jun 10, 2013",18.6890,18.5920,18.6890,18.5920,0.02%,12.6,16.3,3.7,47.65,28.6,-1.41
"Jun 07, 2013",18.6850,18.5880,18.6850,18.5880,0.02%,12.6,16.3,3.7,47.65,28.6,-1.41
"Jun 06, 2013",18.6810,18.5840,18.6810,18.5840,0.02%,12.6,16.3,3.7,47.65,28.6,-1.41
"Jun 05, 2013",18.6770,18.5810,18.6770,18.5810,0.02%,12.6,16.3,3.7,47.65,28.6,-1.41
"Jun 04, 2013",18.6740,18.5770,18.6740,18.5770,0.02%,12.6,16.3,3.7,47.65,28.6,-1.41
"Jun 03, 2013",18.6700,18.5730,18.6700,18.5730,0.02%,12.6,16.3,3.7,47.65,28.6,-1.41
"May 31, 2013",18.6660,18.5690,18.6660,18.5690,0.02%,50.3,19.0,-31.3,47.65,28.6,-1.41
"May 30, 2013",18.6620,18.5660,18.6620,18.5660,0.02%,50.3,19.0,-31.3,47.65,28.6,-1.41
"May 29, 2013",18.6585,18.5610,18.6585,18.5610,0.02%,50.3,19.0,-31.3,47.65,28.6,-1.41
"May 28, 2013",18.6540,18.5610,18.6540,18.5610,0.00%,50.3,19.0,-31.3,47.65,28.6,-1.41
"May 27, 2013",18.6540,18.5570,18.6540,18.5570,0.02%,50.3,19.0,-31.3,47.65,28.6,-1.41
"May 24, 2013",18.6500,18.5530,18.6500,18.5530,0.02%,50.3,19.0,-31.3,47.65,28.6,-1.41
"May 23, 2013",18.6460,18.5490,18.6460,18.5490,0.02%,50.3,19.0,-31.3,47.65,28.6,-1.41
"May 22, 2013",18.6415,18.5450,18.6415,18.5450,0.02%,50.3,19.0,-31.3,47.65,28.6,-1.41
"May 21, 2013",18.6375,18.5410,18.6375,18.5410,0.02%,50.3,19.0,-31.3,47.65,28.6,-1.41
"May 20, 2013",18.6335,18.5370,18.6335,18.5370,0.02%,50.3,19.0,-31.3,47.65,28.6,-1.41
"May 17, 2013",18.6295,18.5330,18.6295,18.5330,0.02%,50.3,19.0,-31.3,47.65,28.6,-1.41
"May 16, 2013",18.6255,18.5290,18.6255,18.5290,0.02%,50.3,19.0,-31.3,47.65,28.6,-1.41
"May 15, 2013",18.6215,18.5250,18.6215,18.5250,0.02%,50.3,19.0,-31.3,47.65,28.6,-1.41
"May 14, 2013",18.6175,18.5210,18.6175,18.5210,0.02%,50.3,19.0,-31.3,47.65,28.6,-1.41
"May 13, 2013",18.6135,18.5160,18.6135,18.5160,0.02%,50.3,19.0,-31.3,47.65,28.6,-1.41
"May 10, 2013",18.6090,18.5130,18.6090,18.5130,0.02%,50.3,19.0,-31.3,47.65,28.6,-1.41
"May 09, 2013",18.6055,18.4970,18.6055,18.4970,0.09%,50.3,19.0,-31.3,47.65,28.6,-1.41
"May 08, 2013",18.5895,18.4970,18.5895,18.4970,0.00%,50.3,19.0,-31.3,47.65,28.6,-1.41
"May 07, 2013",18.5895,18.4970,18.5895,18.4970,0.00%,50.3,19.0,-31.3,47.65,28.6,-1.41
"May 06, 2013",18.5895,18.4970,18.5895,18.4970,0.00%,50.3,19.0,-31.3,47.65,28.6,-1.41
"May 03, 2013",18.5895,18.4970,18.5895,18.4970,0.00%,50.3,19.0,-31.3,47.65,28.6,-1.41
"May 02, 2013",18.5895,18.4930,18.5895,18.4930,0.02%,50.3,19.0,-31.3,47.65,28.6,-1.41
"May 01, 2013",18.5855,18.4930,18.5855,18.4930,0.00%,50.3,19.0,-31.3,47.65,28.6,-1.41
"Apr 30, 2013",18.5855,18.4890,18.5855,18.4890,0.02%,17.9,41.3,23.4,47.65,28.6,-1.41
"Apr 29, 2013",18.5815,18.4850,18.5815,18.4850,0.02%,17.9,41.3,23.4,47.65,28.6,-1.41
"Apr 26, 2013",18.5775,18.4780,18.5775,18.4780,0.04%,17.9,41.3,23.4,47.65,28.6,-1.41
"Apr 25, 2013",18.5705,18.4780,18.5705,18.4780,0.00%,17.9,41.3,23.4,47.65,28.6,-1.41
"Apr 24, 2013",18.5705,18.4740,18.5705,18.4740,-0.53%,17.9,41.3,23.4,47.65,28.6,-1.41
"Apr 23, 2013",18.6700,18.4700,18.6740,18.4700,0.58%,17.9,41.3,23.4,47.65,28.6,-1.41
"Apr 22, 2013",18.5625,18.4670,18.5625,18.4670,0.02%,17.9,41.3,23.4,47.65,28.6,-1.41
"Apr 19, 2013",18.5590,18.4630,18.5590,18.4630,0.02%,17.9,41.3,23.4,47.65,28.6,-1.41
"Apr 18, 2013",18.5555,18.4600,18.5555,18.4600,0.02%,17.9,41.3,23.4,47.65,28.6,-1.41
"Apr 17, 2013",18.5520,18.4560,18.5520,18.4560,0.02%,17.9,41.3,23.4,47.65,28.6,-1.41
"Apr 16, 2013",18.5480,18.4510,18.5480,18.4510,-0.55%,17.9,41.3,23.4,47.65,28.6,-1.41
"Apr 15, 2013",18.6500,18.4480,18.6510,18.4480,0.27%,17.9,41.3,23.4,47.65,28.6,-1.41
"Apr 12, 2013",18.6000,18.4440,18.6480,18.4000,0.00%,17.9,41.3,23.4,47.65,28.6,-1.41
"Apr 11, 2013",18.6000,18.4400,18.6440,18.4000,0.37%,17.9,41.3,23.4,47.65,28.6,-1.41
"Apr 10, 2013",18.5320,18.4360,18.5320,18.4360,0.02%,17.9,41.3,23.4,47.65,28.6,-1.41
"Apr 09, 2013",18.5285,18.4320,18.5285,18.4320,0.02%,17.9,41.3,23.4,47.65,28.6,-1.41
"Apr 08, 2013",18.5240,18.4280,18.5240,18.4280,0.02%,17.9,41.3,23.4,47.65,28.6,-1.41
"Apr 05, 2013",18.5200,18.4250,18.5200,18.4250,0.02%,17.9,41.3,23.4,47.65,28.6,-1.41
"Apr 04, 2013",18.5170,18.4210,18.5170,18.4210,0.02%,17.9,41.3,23.4,47.65,28.6,-1.41
"Apr 03, 2013",18.5130,18.4130,18.5130,18.4130,0.04%,17.9,41.3,23.4,47.65,28.6,-1.41
"Apr 02, 2013",18.5050,18.4130,18.5050,18.4130,0.00%,17.9,41.3,23.4,47.65,28.6,-1.41
"Apr 01, 2013",18.5050,18.4090,18.5050,18.4090,0.02%,17.9,41.3,23.4,47.65,28.6,-1.41
"Mar 29, 2013",18.5010,18.4050,18.5010,18.4050,0.02%,18.1,12.5,-5.6,47.65,28.6,-1.41
"Mar 28, 2013",18.4970,18.3890,18.4970,18.3890,0.09%,18.1,12.5,-5.6,47.65,28.6,-1.41
"Mar 27, 2013",18.4810,18.3890,18.4810,18.3890,0.00%,18.1,12.5,-5.6,47.65,28.6,-1.41
"Mar 26, 2013",18.4810,18.3890,18.4810,18.3890,0.00%,18.1,12.5,-5.6,47.65,28.6,-1.41
"Mar 25, 2013",18.4810,18.3890,18.4810,18.3890,0.00%,18.1,12.5,-5.6,47.65,28.6,-1.41
"Mar 22, 2013",18.4810,18.3860,18.4810,18.3860,0.02%,18.1,12.5,-5.6,47.65,28.6,-1.41
"Mar 21, 2013",18.4780,18.3820,18.5470,18.3820,0.02%,18.1,12.5,-5.6,47.65,28.6,-1.41
"Mar 20, 2013",18.4740,18.3780,18.4740,18.3780,0.02%,18.1,12.5,-5.6,47.65,28.6,-1.41
"Mar 19, 2013",18.4695,18.3740,18.4695,18.3740,0.02%,18.1,12.5,-5.6,47.65,28.6,-1.41
"Mar 18, 2013",18.4660,18.3700,18.5350,18.3700,0.02%,18.1,12.5,-5.6,47.65,28.6,-1.41
"Mar 15, 2013",18.4620,18.3660,18.4620,18.3660,0.02%,18.1,12.5,-5.6,47.65,28.6,-1.41
"Mar 14, 2013",18.4580,18.3620,18.4580,18.3620,0.02%,18.1,12.5,-5.6,47.65,28.6,-1.41
"Mar 13, 2013",18.4535,18.3580,18.4535,18.3580,0.02%,18.1,12.5,-5.6,47.65,28.6,-1.41
"Mar 12, 2013",18.4500,18.3540,18.4500,18.3540,0.02%,18.1,12.5,-5.6,47.65,28.6,-1.41
"Mar 11, 2013",18.4455,18.3500,18.4455,18.3500,0.02%,18.1,12.5,-5.6,47.65,28.6,-1.41
"Mar 08, 2013",18.4415,18.3460,18.4415,18.3460,0.02%,18.1,12.5,-5.6,47.65,28.6,-1.41
"Mar 07, 2013",18.4380,18.3420,18.4380,18.3420,0.02%,18.1,12.5,-5.6,47.65,28.6,-1.41
"Mar 06, 2013",18.4335,18.3380,18.4335,18.3380,0.02%,18.1,12.5,-5.6,47.65,28.6,-1.41
"Mar 05, 2013",18.4300,18.3340,18.4300,18.3340,0.02%,18.1,12.5,-5.6,47.65,28.6,-1.41
"Mar 04, 2013",18.4255,18.3300,18.4255,18.3300,0.02%,18.1,12.5,-5.6,47.65,28.6,-1.41
"Mar 01, 2013",18.4215,18.3300,18.4215,18.3300,0.00%,18.1,12.5,-5.6,47.65,28.6,-1.41
"Feb 28, 2013",18.4220,18.3270,18.4220,18.3270,0.02%,7.5,8.2,0.7,47.65,28.6,-1.41
"Feb 27, 2013",18.4185,18.3230,18.4185,18.3230,0.02%,7.5,8.2,0.7,47.65,28.6,-1.41
"Feb 26, 2013",18.4145,18.3200,18.4145,18.3200,0.02%,7.5,8.2,0.7,47.65,28.6,-1.41
"Feb 25, 2013",18.4115,18.3160,18.4115,18.3160,0.02%,7.5,8.2,0.7,47.65,28.6,-1.41
"Feb 22, 2013",18.4075,18.3120,18.4075,18.3120,0.02%,7.5,8.2,0.7,47.65,28.6,-1.41
"Feb 21, 2013",18.4035,18.3090,18.4035,18.3090,0.02%,7.5,8.2,0.7,47.65,28.6,-1.41
"Feb 20, 2013",18.4005,18.3050,18.4005,18.3050,0.02%,7.5,8.2,0.7,47.65,28.6,-1.41
"Feb 19, 2013",18.3965,18.3010,18.3965,18.3010,-0.56%,7.5,8.2,0.7,47.65,28.6,-1.41
"Feb 18, 2013",18.5000,18.2980,18.5010,18.2980,0.60%,7.5,8.2,0.7,47.65,28.6,-1.41
"Feb 15, 2013",18.3895,18.2940,18.3895,18.2940,0.02%,7.5,8.2,0.7,47.65,28.6,-1.41
"Feb 14, 2013",18.3855,18.2900,18.3855,18.2900,0.02%,7.5,8.2,0.7,47.65,28.6,-1.41
"Feb 13, 2013",18.3815,18.2880,18.3815,18.2880,0.01%,7.5,8.2,0.7,47.65,28.6,-1.41
"Feb 12, 2013",18.3795,18.2840,18.4445,18.2840,0.02%,7.5,8.2,0.7,47.65,28.6,-1.41
"Feb 11, 2013",18.3755,18.2800,18.4405,18.2800,0.02%,7.5,8.2,0.7,47.65,28.6,-1.41
"Feb 08, 2013",18.3715,18.2770,18.3715,18.2770,0.02%,7.5,8.2,0.7,47.65,28.6,-1.41
"Feb 07, 2013",18.3685,18.2730,18.3685,18.2730,0.02%,7.5,8.2,0.7,47.65,28.6,-1.41
"Feb 06, 2013",18.3645,18.2700,18.4335,18.2700,0.02%,7.5,8.2,0.7,47.65,28.6,-1.41
"Feb 05, 2013",18.3605,18.2660,18.3605,18.2660,0.02%,7.5,8.2,0.7,47.65,28.6,-1.41
"Feb 04, 2013",18.3575,18.2620,18.3575,18.2620,0.02%,7.5,8.2,0.7,47.65,28.6,-1.41
"Feb 01, 2013",18.3535,18.2590,18.4225,18.2590,0.02%,7.5,8.2,0.7,47.65,28.6,-1.41
"Jan 31, 2013",18.3495,18.2520,18.3495,18.2520,0.04%,26.6,8.0,-18.6,47.65,28.6,-1.41
"Jan 30, 2013",18.3425,18.2520,18.3425,18.2520,0.00%,26.6,8.0,-18.6,47.65,28.6,-1.41
"Jan 29, 2013",18.3430,18.2410,18.4080,18.2410,0.06%,26.6,8.0,-18.6,47.65,28.6,-1.41
"Jan 28, 2013",18.3325,18.2410,18.3325,18.2410,-0.58%,26.6,8.0,-18.6,47.65,28.6,-1.41
"Jan 25, 2013",18.4400,18.2410,18.4410,18.2400,0.59%,26.6,8.0,-18.6,47.65,28.6,-1.41
"Jan 24, 2013",18.3325,18.2410,18.3325,18.2410,0.00%,26.6,8.0,-18.6,47.65,28.6,-1.41
"Jan 23, 2013",18.3325,18.2380,18.3975,18.2380,0.02%,26.6,8.0,-18.6,47.65,28.6,-1.41
"Jan 22, 2013",18.3290,18.2340,18.3290,18.2340,0.02%,26.6,8.0,-18.6,47.65,28.6,-1.41
"Jan 21, 2013",18.3245,18.2300,18.3245,18.2300,0.02%,26.6,8.0,-18.6,47.65,28.6,-1.41
"Jan 18, 2013",18.3215,18.2230,18.3865,18.2230,0.04%,26.6,8.0,-18.6,47.65,28.6,-1.41
"Jan 17, 2013",18.3135,18.2230,18.3135,18.2230,0.00%,26.6,8.0,-18.6,47.65,28.6,-1.41
"Jan 16, 2013",18.3140,18.2200,18.3140,18.2200,0.02%,26.6,8.0,-18.6,47.65,28.6,-1.41
"Jan 15, 2013",18.3105,18.2160,18.3105,18.2160,0.02%,26.6,8.0,-18.6,47.65,28.6,-1.41
"Jan 14, 2013",18.3070,18.2120,18.3720,18.2120,0.02%,26.6,8.0,-18.6,47.65,28.6,-1.41
"Jan 11, 2013",18.3035,18.2090,18.3035,18.2090,0.02%,26.6,8.0,-18.6,47.65,28.6,-1.41
"Jan 10, 2013",18.3000,18.2050,18.3000,18.2050,0.02%,26.6,8.0,-18.6,47.65,28.6,-1.41
"Jan 09, 2013",18.2965,18.2020,18.2965,18.2020,0.02%,26.6,8.0,-18.6,47.65,28.6,-1.41
"Jan 08, 2013",18.2930,18.1950,18.2930,18.1950,0.04%,26.6,8.0,-18.6,47.65,28.6,-1.41
"Jan 07, 2013",18.2855,18.1950,18.2855,18.1950,0.00%,26.6,8.0,-18.6,47.65,28.6,-1.41
"Jan 04, 2013",18.2855,18.1950,18.2855,18.1950,0.00%,26.6,8.0,-18.6,47.65,28.6,-1.41
"Jan 03, 2013",18.2855,18.1910,18.2855,18.1910,0.02%,26.6,8.0,-18.6,47.65,28.6,-1.41
"Jan 02, 2013",18.2820,18.1880,18.2820,18.1880,0.02%,26.6,8.0,-18.6,47.65,28.6,-1.41
"Jan 01, 2013",18.2790,18.1840,18.2790,18.1840,0.02%,26.6,8.0,-18.6,47.65,28.6,-1.41
"Dec 31, 2012",18.2750,18.1810,18.3400,18.1810,0.02%,19.8,57.3,37.5,43.31,27.4,1.56
"Dec 28, 2012",18.2715,18.1770,18.2715,18.1770,0.02%,19.8,57.3,37.5,43.31,27.4,1.56
"Dec 27, 2012",18.2680,18.1740,18.2680,18.1740,0.02%,19.8,57.3,37.5,43.31,27.4,1.56
"Dec 26, 2012",18.2645,18.1700,18.2645,18.1700,0.02%,19.8,57.3,37.5,43.31,27.4,1.56
"Dec 25, 2012",18.2610,18.1670,18.2610,18.1670,0.02%,19.8,57.3,37.5,43.31,27.4,1.56
"Dec 24, 2012",18.2575,18.1630,18.3215,18.1630,0.02%,19.8,57.3,37.5,43.31,27.4,1.56
"Dec 21, 2012",18.2540,18.1600,18.3190,18.1600,0.02%,19.8,57.3,37.5,43.31,27.4,1.56
"Dec 20, 2012",18.2505,18.1560,18.3145,18.1560,0.02%,19.8,57.3,37.5,43.31,27.4,1.56
"Dec 19, 2012",18.2470,18.1530,18.3120,18.1530,0.02%,19.8,57.3,37.5,43.31,27.4,1.56
"Dec 18, 2012",18.2435,18.1490,18.3075,18.1490,0.02%,19.8,57.3,37.5,43.31,27.4,1.56
"Dec 17, 2012",18.2400,18.1460,18.3050,18.1460,0.02%,19.8,57.3,37.5,43.31,27.4,1.56
"Dec 14, 2012",18.2365,18.1420,18.3005,18.1420,0.02%,19.8,57.3,37.5,43.31,27.4,1.56
"Dec 13, 2012",18.2330,18.1390,18.2980,18.1390,0.02%,19.8,57.3,37.5,43.31,27.4,1.56
"Dec 12, 2012",18.2295,18.1350,18.2295,18.1350,0.02%,19.8,57.3,37.5,43.31,27.4,1.56
"Dec 11, 2012",18.2255,18.1320,18.2255,18.1320,0.02%,19.8,57.3,37.5,43.31,27.4,1.56
"Dec 10, 2012",18.2225,18.1280,18.2865,18.1280,0.02%,19.8,57.3,37.5,43.31,27.4,1.56
"Dec 07, 2012",18.2185,18.1250,18.2185,18.1250,0.02%,19.8,57.3,37.5,43.31,27.4,1.56
"Dec 06, 2012",18.2155,18.1180,18.2835,18.1180,0.04%,19.8,57.3,37.5,43.31,27.4,1.56
"Dec 05, 2012",18.2085,18.1180,18.2085,18.1180,0.00%,19.8,57.3,37.5,43.31,27.4,1.56
"Dec 04, 2012",18.2085,18.1140,18.2725,18.1140,0.02%,19.8,57.3,37.5,43.31,27.4,1.56
"Dec 03, 2012",18.2045,18.1110,18.2695,18.1110,0.02%,19.8,57.3,37.5,43.31,27.4,1.56
"Nov 30, 2012",18.2015,18.1080,18.2015,18.1080,0.02%,372.8,10.7,-362.1,43.31,27.4,1.56
"Nov 29, 2012",18.1985,18.1040,18.1985,18.1040,0.02%,372.8,10.7,-362.1,43.31,27.4,1.56
"Nov 28, 2012",18.1945,18.1010,18.1945,18.1010,0.02%,372.8,10.7,-362.1,43.31,27.4,1.56
"Nov 27, 2012",18.1915,18.0970,18.1915,18.0830,0.02%,372.8,10.7,-362.1,43.31,27.4,1.56
"Nov 26, 2012",18.1875,18.0940,18.1875,18.0940,0.02%,372.8,10.7,-362.1,43.31,27.4,1.56
"Nov 23, 2012",18.1845,18.0900,18.1845,18.0900,0.02%,372.8,10.7,-362.1,43.31,27.4,1.56
"Nov 22, 2012",18.1805,18.0870,18.1805,18.0870,0.02%,372.8,10.7,-362.1,43.31,27.4,1.56
"Nov 21, 2012",18.1775,18.0870,18.1775,18.0870,0.00%,372.8,10.7,-362.1,43.31,27.4,1.56
"Nov 20, 2012",18.1775,18.0800,18.1775,18.0800,0.04%,372.8,10.7,-362.1,43.31,27.4,1.56
"Nov 19, 2012",18.1700,18.0760,18.1700,18.0760,0.02%,372.8,10.7,-362.1,43.31,27.4,1.56
"Nov 16, 2012",18.1665,18.0730,18.1665,18.0730,0.02%,372.8,10.7,-362.1,43.31,27.4,1.56
"Nov 15, 2012",18.1630,18.0690,18.2270,18.0690,0.02%,372.8,10.7,-362.1,43.31,27.4,1.56
"Nov 14, 2012",18.1595,18.0660,18.1595,18.0660,0.02%,372.8,10.7,-362.1,43.31,27.4,1.56
"Nov 13, 2012",18.1565,18.0620,18.1565,18.0620,0.02%,372.8,10.7,-362.1,43.31,27.4,1.56
"Nov 12, 2012",18.1525,18.0590,18.1525,18.0590,0.02%,372.8,10.7,-362.1,43.31,27.4,1.56
"Nov 09, 2012",18.1490,18.0550,18.2130,18.0550,0.04%,372.8,10.7,-362.1,43.31,27.4,1.56
"Nov 08, 2012",18.1415,18.0520,18.1415,18.0520,0.00%,372.8,10.7,-362.1,43.31,27.4,1.56
"Nov 07, 2012",18.1420,18.0480,18.2060,18.0480,0.02%,372.8,10.7,-362.1,43.31,27.4,1.56
"Nov 06, 2012",18.1385,18.0450,18.2025,18.0450,0.02%,372.8,10.7,-362.1,43.31,27.4,1.56
